art_id,ann,criteriaID,annotation
337,Ann. 2,NegTarg1,1.0
337,Ann. 3,HeadAcc1,3.0
337,Ann. 2,HeadAcc1,3.0
337,Ann. 3,NegTarg2,[]
337,Ann. 3,SensLang,3.0
337,Ann. 2,NegTarg2,[]
338,Ann. 1,LedePres,2.0
338,Ann. 1,NegTarg1,1.0
338,Ann. 3,LedePres,2.0
338,Ann. 3,NegTarg2,[]
338,Ann. 3,NegTarg1,1.0
338,Ann. 3,Type,3.0
338,Ann. 3,HeadAcc1,4.0
338,Ann. 1,Type,1.0
338,Ann. 3,ArtBias,4.0
338,Ann. 1,ArtBias,4.0
338,Ann. 1,NegTarg2,[]
338,Ann. 1,HeadAcc1,3.0
338,Ann. 3,SensLang,4.0
338,Ann. 1,SensLang,4.0
339,Ann. 3,NegTarg2,[]
339,Ann. 1,NegTarg2,[]
339,Ann. 3,ArtBias,4.0
339,Ann. 3,Type,1.0
339,Ann. 1,LedePres,1.0
339,Ann. 3,LedePres,1.0
339,Ann. 3,NegTarg1,1.0
339,Ann. 1,NegTarg1,1.0
339,Ann. 3,HeadAcc1,4.0
339,Ann. 1,Type,1.0
339,Ann. 1,ArtBias,2.0
339,Ann. 1,HeadAcc1,4.0
339,Ann. 1,SensLang,2.0
339,Ann. 3,SensLang,4.0
340,Ann. 2,HeadAcc1,2.0
340,Ann. 1,HeadAcc1,3.0
340,Ann. 1,LedePres,1.0
340,Ann. 2,LedePres,1.0
340,Ann. 1,NegTarg1,1.0
340,Ann. 1,NegTarg2,[]
340,Ann. 2,NegTarg2,[]
340,Ann. 2,NegTarg1,1.0
340,Ann. 2,SensLang,4.0
340,Ann. 1,SensLang,3.0
340,Ann. 2,Type,1.0
340,Ann. 1,Type,1.0
340,Ann. 2,ArtBias,3.0
340,Ann. 1,ArtBias,4.0
341,Ann. 2,NegTarg1,1.0
341,Ann. 1,NegTarg1,1.0
341,Ann. 1,HeadAcc1,4.0
341,Ann. 2,NegTarg2,[]
341,Ann. 1,NegTarg2,[]
341,Ann. 1,ArtBias,4.0
341,Ann. 2,ArtBias,4.0
341,Ann. 2,HeadAcc1,3.0
341,Ann. 2,Type,1.0
341,Ann. 1,Type,1.0
341,Ann. 2,LedePres,1.0
341,Ann. 1,SensLang,4.0
341,Ann. 2,SensLang,4.0
341,Ann. 1,LedePres,2.0
342,Ann. 2,Type,1.0
342,Ann. 1,LedePres,2.0
342,Ann. 1,Type,1.0
342,Ann. 2,NegTarg2,[]
342,Ann. 1,NegTarg2,[]
342,Ann. 2,ArtBias,4.0
342,Ann. 1,SensLang,4.0
342,Ann. 2,LedePres,1.0
342,Ann. 1,ArtBias,4.0
342,Ann. 2,SensLang,4.0
342,Ann. 2,HeadAcc1,3.0
342,Ann. 1,HeadAcc1,4.0
342,Ann. 2,NegTarg1,1.0
342,Ann. 1,NegTarg1,1.0
343,Ann. 3,Type,1.0
343,Ann. 3,ArtBias,4.0
343,Ann. 1,Type,1.0
343,Ann. 1,ArtBias,4.0
343,Ann. 1,HeadAcc1,4.0
343,Ann. 3,NegTarg1,1.0
343,Ann. 1,NegTarg1,1.0
343,Ann. 3,HeadAcc1,4.0
343,Ann. 1,LedePres,2.0
343,Ann. 3,LedePres,1.0
343,Ann. 3,SensLang,4.0
343,Ann. 1,SensLang,4.0
343,Ann. 1,NegTarg2,[]
343,Ann. 3,NegTarg2,[]
344,Ann. 2,ArtBias,4.0
344,Ann. 1,ArtBias,4.0
344,Ann. 2,HeadAcc1,4.0
344,Ann. 1,HeadAcc1,3.0
344,Ann. 1,SensLang,4.0
344,Ann. 2,NegTarg2,[]
344,Ann. 1,Type,1.0
344,Ann. 2,Type,1.0
344,Ann. 2,SensLang,4.0
344,Ann. 1,NegTarg2,[]
344,Ann. 2,LedePres,1.0
344,Ann. 1,LedePres,2.0
344,Ann. 2,NegTarg1,1.0
344,Ann. 1,NegTarg1,1.0
345,Ann. 3,Type,1.0
345,Ann. 3,LedePres,1.0
345,Ann. 1,LedePres,2.0
345,Ann. 1,HeadAcc1,3.0
345,Ann. 3,SensLang,3.0
345,Ann. 1,Type,1.0
345,Ann. 1,SensLang,4.0
345,Ann. 1,NegTarg2,[]
345,Ann. 1,NegTarg1,1.0
345,Ann. 3,NegTarg1,2.0
345,Ann. 3,NegTarg2,['4']
345,Ann. 3,HeadAcc1,4.0
345,Ann. 3,ArtBias,3.0
345,Ann. 1,ArtBias,4.0
346,Ann. 3,NegTarg1,2.0
346,Ann. 2,NegTarg1,2.0
346,Ann. 3,LedePres,1.0
346,Ann. 3,HeadAcc1,4.0
346,Ann. 3,ArtBias,2.0
346,Ann. 2,LedePres,1.0
346,Ann. 2,NegTarg2,"['4', '3']"
346,Ann. 3,NegTarg2,"['4', '3']"
346,Ann. 2,ArtBias,2.0
346,Ann. 2,HeadAcc1,3.0
346,Ann. 3,SensLang,2.0
346,Ann. 2,SensLang,3.0
346,Ann. 3,Type,1.0
346,Ann. 2,Type,1.0
347,Ann. 1,LedePres,1.0
347,Ann. 1,ArtBias,4.0
347,Ann. 2,NegTarg1,1.0
347,Ann. 2,HeadAcc1,4.0
347,Ann. 1,NegTarg1,1.0
347,Ann. 1,HeadAcc1,4.0
347,Ann. 1,SensLang,4.0
347,Ann. 2,ArtBias,4.0
347,Ann. 2,SensLang,4.0
347,Ann. 2,NegTarg2,[]
347,Ann. 1,NegTarg2,[]
347,Ann. 2,LedePres,1.0
347,Ann. 2,Type,1.0
347,Ann. 1,Type,1.0
348,Ann. 3,LedePres,2.0
348,Ann. 3,NegTarg2,[]
348,Ann. 1,LedePres,2.0
348,Ann. 3,NegTarg1,1.0
348,Ann. 1,Type,1.0
348,Ann. 3,Type,1.0
348,Ann. 1,NegTarg1,1.0
348,Ann. 1,NegTarg2,[]
348,Ann. 1,ArtBias,4.0
348,Ann. 3,ArtBias,4.0
348,Ann. 1,SensLang,4.0
348,Ann. 3,SensLang,4.0
348,Ann. 3,HeadAcc1,4.0
348,Ann. 1,HeadAcc1,4.0
350,Ann. 1,ArtBias,4.0
350,Ann. 2,ArtBias,3.0
350,Ann. 1,NegTarg1,1.0
350,Ann. 2,NegTarg1,2.0
350,Ann. 2,HeadAcc1,4.0
350,Ann. 1,HeadAcc1,4.0
350,Ann. 1,Type,1.0
350,Ann. 2,Type,1.0
350,Ann. 2,LedePres,1.0
350,Ann. 2,NegTarg2,['4']
350,Ann. 1,LedePres,2.0
350,Ann. 1,NegTarg2,[]
350,Ann. 1,SensLang,4.0
350,Ann. 2,SensLang,3.0
351,Ann. 1,NegTarg1,1.0
351,Ann. 1,ArtBias,4.0
351,Ann. 2,NegTarg1,1.0
351,Ann. 1,LedePres,2.0
351,Ann. 2,LedePres,1.0
351,Ann. 1,SensLang,4.0
351,Ann. 1,NegTarg2,[]
351,Ann. 2,SensLang,4.0
351,Ann. 2,HeadAcc1,3.0
351,Ann. 2,ArtBias,4.0
351,Ann. 2,NegTarg2,[]
351,Ann. 2,Type,1.0
351,Ann. 1,HeadAcc1,4.0
351,Ann. 1,Type,1.0
352,Ann. 2,Type,3.0
352,Ann. 2,ArtBias,3.0
352,Ann. 2,LedePres,1.0
352,Ann. 1,LedePres,1.0
352,Ann. 1,NegTarg1,1.0
352,Ann. 1,ArtBias,3.0
352,Ann. 1,NegTarg2,[]
352,Ann. 2,NegTarg2,[]
352,Ann. 2,NegTarg1,1.0
352,Ann. 1,Type,3.0
352,Ann. 1,HeadAcc1,3.0
352,Ann. 2,HeadAcc1,3.0
352,Ann. 2,SensLang,3.0
352,Ann. 1,SensLang,3.0
